province_state,country_region,confirmed,deaths,recovered,active,lat,lon,date,new_confirmed,new_recovered,new_deaths,total_infect,deaths_rate,country_pop2018,perc_ctry_cnfrm,perc_ctry_rcvrd,perc_ctry_dead,perc_pop_infect,day_virus
Texas,US,0,0,0,0,30.78097267,-102.72412609999999,2020-03-27,-18,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
North Dakota,US,0,0,0,0,48.76623521,-97.5523809,2020-03-27,0,0,0,69,1.4492753623188406,327274411,0.0310617,0.00026553,0.00048308,0.00002108,66
Missouri,US,1,0,0,0,36.2130572,-89.78742322,2020-03-27,1,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
Washington,US,0,0,0,0,48.53234021,-117.2741804,2020-03-27,-1,0,0,3634,4.3203082003302145,327274411,0.0310617,0.00026553,0.00048308,0.00111038,66
North Carolina,US,0,0,0,0,34.52265624,-77.90352133,2020-03-27,0,0,0,891,0.44893378226711567,327274411,0.0310617,0.00026553,0.00048308,0.00027225,66
Kentucky,US,0,0,0,0,38.69607718,-84.35599463,2020-03-27,0,0,0,308,2.272727272727273,327274411,0.0310617,0.00026553,0.00048308,0.00009411,66
West Virginia,US,0,0,0,0,38.68314479,-79.35084086,2020-03-27,0,0,0,76,0,327274411,0.0310617,0.00026553,0.00048308,0.00002322,66
Minnesota,US,0,0,0,0,48.06642577,-96.0370814,2020-03-27,0,0,0,400,1,327274411,0.0310617,0.00026553,0.00048308,0.00012222,66
South Dakota,US,3,1,0,0,44.0025835,-102.8240777,2020-03-27,3,0,1,59,1.694915254237288,327274411,0.0310617,0.00026553,0.00048308,0.00001803,66
Maine,US,6,0,0,0,45.40194593,-68.65020455,2020-03-27,3,0,-1,169,0.591715976331361,327274411,0.0310617,0.00026553,0.00048308,0.00005164,66
Illinois,US,6,0,0,0,40.78702156,-89.76078901,2020-03-27,0,0,0,3058,1.1118378024852846,327274411,0.0310617,0.00026553,0.00048308,0.00093438,66
Wisconsin,US,0,0,0,0,44.58307413,-91.99949611,2020-03-27,-6,0,0,940,1.4893617021276597,327274411,0.0310617,0.00026553,0.00048308,0.00028722,66
Nebraska,US,0,0,0,0,40.85082525,-101.6502942,2020-03-27,0,0,0,82,0,327274411,0.0310617,0.00026553,0.00048308,0.00002506,66
South Dakota,US,0,0,0,0,45.49049506,-102.47555859999999,2020-03-27,0,0,0,59,1.694915254237288,327274411,0.0310617,0.00026553,0.00048308,0.00001803,66
North Carolina,US,0,0,0,0,36.17847453,-76.40603143,2020-03-27,0,0,0,891,0.44893378226711567,327274411,0.0310617,0.00026553,0.00048308,0.00027225,66
Alabama,US,0,0,0,0,32.64048341,-87.29770589,2020-03-27,0,0,0,591,0.676818950930626,327274411,0.0310617,0.00026553,0.00048308,0.00018058,66
Arkansas,US,0,0,0,0,34.945915299999996,-92.94372564,2020-03-27,0,0,0,384,0.78125,327274411,0.0310617,0.00026553,0.00048308,0.00011733,66
Illinois,US,0,0,0,0,38.08510853,-89.36856219,2020-03-27,0,0,0,3058,1.1118378024852846,327274411,0.0310617,0.00026553,0.00048308,0.00093438,66
Indiana,US,0,0,0,0,38.07809328,-86.63741946,2020-03-27,0,0,0,1004,2.49003984063745,327274411,0.0310617,0.00026553,0.00048308,0.00030678,66
Kentucky,US,0,0,0,0,37.25023553,-83.22922731,2020-03-27,0,0,0,308,2.272727272727273,327274411,0.0310617,0.00026553,0.00048308,0.00009411,66
Mississippi,US,2,0,0,0,31.17161885,-88.99281835,2020-03-27,2,0,0,587,1.362862010221465,327274411,0.0310617,0.00026553,0.00048308,0.00017936,66
Missouri,US,6,0,0,0,37.70660776,-89.82741088,2020-03-27,4,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
Ohio,US,0,0,0,0,39.73508655,-82.23804971,2020-03-27,-6,0,0,1156,1.6435986159169549,327274411,0.0310617,0.00026553,0.00048308,0.00035322,66
Pennsylvania,US,0,0,0,0,40.40206612,-77.26297447,2020-03-27,0,0,0,2367,0.9294465568229826,327274411,0.0310617,0.00026553,0.00048308,0.00072325,66
Tennessee,US,2,0,0,0,35.63708728,-87.86139634,2020-03-27,2,0,0,1324,0.4531722054380665,327274411,0.0310617,0.00026553,0.00048308,0.00040455,66
Nevada,US,0,0,0,0,40.44003782,-118.40056409999998,2020-03-27,-2,0,0,546,1.8315018315018317,327274411,0.0310617,0.00026553,0.00048308,0.00016683,66
North Carolina,US,1,0,0,0,36.38989032,-78.97217358,2020-03-27,1,0,0,891,0.44893378226711567,327274411,0.0310617,0.00026553,0.00048308,0.00027225,66
Alaska,US,0,0,0,0,57.13978948,-132.9540995,2020-03-27,-1,0,0,59,1.694915254237288,327274411,0.0310617,0.00026553,0.00048308,0.00001803,66
Virginia,US,0,0,0,0,37.20530399,-77.39368102,2020-03-27,0,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Montana,US,0,0,0,0,47.118246299999996,-108.2508876,2020-03-27,0,0,0,110,0.9090909090909091,327274411,0.0310617,0.00026553,0.00048308,0.00003361,66
Missouri,US,1,0,0,0,38.72798918,-93.28471706,2020-03-27,1,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
Missouri,US,0,0,0,0,37.87736118,-91.79351727,2020-03-27,-1,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
Nebraska,US,0,0,0,0,40.51156033,-99.41461667,2020-03-27,0,0,0,82,0,327274411,0.0310617,0.00026553,0.00048308,0.00002506,66
Pennsylvania,US,637,2,0,0,40.00338507,-75.1379271,2020-03-27,637,0,2,2367,0.9294465568229826,327274411,0.0310617,0.00026553,0.00048308,0.00072325,66
Arkansas,US,0,0,0,0,34.43268455,-90.84800154,2020-03-27,-637,0,-2,384,0.78125,327274411,0.0310617,0.00026553,0.00048308,0.00011733,66
Colorado,US,0,0,0,0,40.59414277,-102.3577703,2020-03-27,0,0,0,1460,1.8493150684931507,327274411,0.0310617,0.00026553,0.00048308,0.00044611,66
Kansas,US,0,0,0,0,39.78465501,-99.34668865,2020-03-27,0,0,0,210,1.9047619047619049,327274411,0.0310617,0.00026553,0.00048308,0.00006417,66
Montana,US,0,0,0,0,48.25936577,-107.9128511,2020-03-27,0,0,0,110,0.9090909090909091,327274411,0.0310617,0.00026553,0.00048308,0.00003361,66
Illinois,US,0,0,0,0,40.01360584,-88.59319339,2020-03-27,0,0,0,3058,1.1118378024852846,327274411,0.0310617,0.00026553,0.00048308,0.00093438,66
Ohio,US,2,0,0,0,39.64170392,-83.0243386,2020-03-27,2,0,0,1156,1.6435986159169549,327274411,0.0310617,0.00026553,0.00048308,0.00035322,66
Alabama,US,1,0,0,0,33.28094866,-88.08818103,2020-03-27,-1,0,0,591,0.676818950930626,327274411,0.0310617,0.00026553,0.00048308,0.00018058,66
Georgia,US,4,0,0,0,34.46589159,-84.46406611,2020-03-27,3,0,0,2064,3.10077519379845,327274411,0.0310617,0.00026553,0.00048308,0.00063066,66
South Carolina,US,7,0,0,0,34.88807695,-82.72791551,2020-03-27,3,0,0,555,2.3423423423423424,327274411,0.0310617,0.00026553,0.00048308,0.00016958,66
Tennessee,US,0,0,0,0,36.55606529,-85.07763299999998,2020-03-27,-7,0,0,1324,0.4531722054380665,327274411,0.0310617,0.00026553,0.00048308,0.00040455,66
Georgia,US,1,0,0,0,31.35928155,-82.21598442,2020-03-27,1,0,0,2064,3.10077519379845,327274411,0.0310617,0.00026553,0.00048308,0.00063066,66
Nebraska,US,0,0,0,0,42.26434853,-97.60122773,2020-03-27,-1,0,0,82,0,327274411,0.0310617,0.00026553,0.00048308,0.00002506,66
North Dakota,US,2,0,0,0,48.24977025,-99.96407787,2020-03-27,2,0,0,69,1.4492753623188406,327274411,0.0310617,0.00026553,0.00048308,0.00002108,66
Washington,US,231,5,0,0,47.03892768,-122.14059579999999,2020-03-27,229,0,5,3634,4.3203082003302145,327274411,0.0310617,0.00026553,0.00048308,0.00111038,66
Wisconsin,US,4,0,0,0,44.71850291,-92.4224416,2020-03-27,-227,0,-5,940,1.4893617021276597,327274411,0.0310617,0.00026553,0.00048308,0.00028722,66
Alabama,US,2,0,0,0,31.80396383,-85.9408295,2020-03-27,-2,0,0,591,0.676818950930626,327274411,0.0310617,0.00026553,0.00048308,0.00018058,66
Arkansas,US,1,0,0,0,34.16250414,-93.65789349,2020-03-27,-1,0,0,384,0.78125,327274411,0.0310617,0.00026553,0.00048308,0.00011733,66
Georgia,US,0,0,0,0,33.09310242,-84.38790389,2020-03-27,-1,0,0,2064,3.10077519379845,327274411,0.0310617,0.00026553,0.00048308,0.00063066,66
Illinois,US,0,0,0,0,39.62265059,-90.8877017,2020-03-27,0,0,0,3058,1.1118378024852846,327274411,0.0310617,0.00026553,0.00048308,0.00093438,66
Indiana,US,0,0,0,0,38.40112197,-87.23574907,2020-03-27,0,0,0,1004,2.49003984063745,327274411,0.0310617,0.00026553,0.00048308,0.00030678,66
Kentucky,US,0,0,0,0,37.47088263,-82.39487445,2020-03-27,0,0,0,308,2.272727272727273,327274411,0.0310617,0.00026553,0.00048308,0.00009411,66
Mississippi,US,12,0,0,0,31.17507789,-90.40392572,2020-03-27,12,0,0,587,1.362862010221465,327274411,0.0310617,0.00026553,0.00048308,0.00017936,66
Missouri,US,0,0,0,0,39.34310674,-91.16980779,2020-03-27,-12,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
Ohio,US,0,0,0,0,39.07634001,-83.06769584,2020-03-27,0,0,0,1156,1.6435986159169549,327274411,0.0310617,0.00026553,0.00048308,0.00035322,66
Pennsylvania,US,23,0,0,0,41.33155042,-75.03208106,2020-03-27,23,0,0,2367,0.9294465568229826,327274411,0.0310617,0.00026553,0.00048308,0.00072325,66
Arizona,US,102,4,0,0,32.0971334,-111.7890033,2020-03-27,79,0,4,678,1.9174041297935103,327274411,0.0310617,0.00026553,0.00048308,0.00020717,66
Arizona,US,36,0,0,0,32.90525627,-111.3449483,2020-03-27,-66,0,-4,678,1.9174041297935103,327274411,0.0310617,0.00026553,0.00048308,0.00020717,66
Minnesota,US,0,0,0,0,46.12105238,-92.74070188,2020-03-27,-36,0,0,400,1,327274411,0.0310617,0.00026553,0.00048308,0.00012222,66
Florida,US,77,1,0,0,27.93130349,-82.72239666,2020-03-27,77,0,1,2935,1.192504258943782,327274411,0.0310617,0.00026553,0.00048308,0.00089680,66
Minnesota,US,0,0,0,0,44.02301619,-96.25841142,2020-03-27,-77,0,-1,400,1,327274411,0.0310617,0.00026553,0.00048308,0.00012222,66
Maine,US,0,0,0,0,45.83839062,-69.2860223,2020-03-27,0,0,0,169,0.591715976331361,327274411,0.0310617,0.00026553,0.00048308,0.00005164,66
Colorado,US,23,0,0,0,39.21720112,-106.9310027,2020-03-27,23,0,0,1460,1.8493150684931507,327274411,0.0310617,0.00026553,0.00048308,0.00044611,66
North Carolina,US,8,0,0,0,35.59535426,-77.37353178,2020-03-27,-15,0,0,891,0.44893378226711567,327274411,0.0310617,0.00026553,0.00048308,0.00027225,66
Oklahoma,US,2,0,0,0,34.92065823,-95.75134320000001,2020-03-27,-6,0,0,330,2.4242424242424243,327274411,0.0310617,0.00026553,0.00048308,0.00010083,66
Virginia,US,1,0,0,0,36.81980341,-79.39731264,2020-03-27,-1,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Utah,US,0,0,0,0,38.33815254,-112.1249591,2020-03-27,-1,0,0,473,0.21141649048625794,327274411,0.0310617,0.00026553,0.00048308,0.00014453,66
California,US,30,1,0,0,39.06167234,-120.72405690000001,2020-03-27,30,0,1,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
Louisiana,US,16,2,0,0,29.42245447,-89.60322085,2020-03-27,-14,0,1,2863,4.156479217603912,327274411,0.0310617,0.00026553,0.00048308,0.00087480,66
Missouri,US,5,0,0,0,39.38154439,-94.77068479,2020-03-27,-11,0,-2,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
Nebraska,US,0,0,0,0,41.57246836,-97.52144359,2020-03-27,-5,0,0,82,0,327274411,0.0310617,0.00026553,0.00048308,0.00002506,66
Wyoming,US,0,0,0,0,42.13299116,-104.96633100000001,2020-03-27,0,0,0,70,0,327274411,0.0310617,0.00026553,0.00048308,0.00002139,66
West Virginia,US,0,0,0,0,39.37091679,-81.16771771,2020-03-27,0,0,0,76,0,327274411,0.0310617,0.00026553,0.00048308,0.00002322,66
California,US,0,0,0,0,40.00355989,-120.8395236,2020-03-27,0,0,0,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
Iowa,US,0,0,0,0,42.737633,-96.21366621,2020-03-27,0,0,0,238,1.2605042016806722,327274411,0.0310617,0.00026553,0.00048308,0.00007272,66
Massachusetts,US,187,0,0,0,41.94070556,-70.80802823,2020-03-27,187,0,0,3275,1.0687022900763359,327274411,0.0310617,0.00026553,0.00048308,0.00100069,66
Iowa,US,0,0,0,0,42.73420133,-94.67862564,2020-03-27,-187,0,0,238,1.2605042016806722,327274411,0.0310617,0.00026553,0.00048308,0.00007272,66
West Virginia,US,0,0,0,0,38.32758728,-80.00993811,2020-03-27,0,0,0,76,0,327274411,0.0310617,0.00026553,0.00048308,0.00002322,66
Arkansas,US,3,0,0,0,35.57433534,-90.66268713,2020-03-27,3,0,0,384,0.78125,327274411,0.0310617,0.00026553,0.00048308,0.00011733,66
Louisiana,US,1,0,0,0,30.71409502,-91.60209535,2020-03-27,-2,0,0,2863,4.156479217603912,327274411,0.0310617,0.00026553,0.00048308,0.00087480,66
Arkansas,US,1,0,0,0,34.48254879,-94.22728802,2020-03-27,0,0,0,384,0.78125,327274411,0.0310617,0.00026553,0.00048308,0.00011733,66
Florida,US,26,0,0,0,27.95027105,-81.69732947,2020-03-27,25,0,0,2935,1.192504258943782,327274411,0.0310617,0.00026553,0.00048308,0.00089680,66
Georgia,US,10,0,0,0,34.00267074,-85.18677781,2020-03-27,-16,0,0,2064,3.10077519379845,327274411,0.0310617,0.00026553,0.00048308,0.00063066,66
Iowa,US,28,0,0,0,41.68679484,-93.57767461,2020-03-27,18,0,0,238,1.2605042016806722,327274411,0.0310617,0.00026553,0.00048308,0.00007272,66
Minnesota,US,0,0,0,0,47.77372465,-96.401346469999993,2020-03-27,-28,0,0,400,1,327274411,0.0310617,0.00026553,0.00048308,0.00012222,66
Missouri,US,0,0,0,0,37.616229600000004,-93.39828174,2020-03-27,0,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
Nebraska,US,0,0,0,0,41.18813488,-97.56630712,2020-03-27,0,0,0,82,0,327274411,0.0310617,0.00026553,0.00048308,0.00002506,66
North Carolina,US,1,0,0,0,35.27820615,-82.16812354,2020-03-27,1,0,0,891,0.44893378226711567,327274411,0.0310617,0.00026553,0.00048308,0.00027225,66
Oregon,US,10,0,0,0,44.90322804,-123.4128888,2020-03-27,9,0,0,428,2.803738317757009,327274411,0.0310617,0.00026553,0.00048308,0.00013078,66
Tennessee,US,0,0,0,0,35.12245443,-84.52075859,2020-03-27,-10,0,0,1324,0.4531722054380665,327274411,0.0310617,0.00026553,0.00048308,0.00040455,66
Texas,US,0,0,0,0,30.79472531,-94.82766240000001,2020-03-27,0,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Wisconsin,US,0,0,0,0,45.46130348,-92.44182875,2020-03-27,0,0,0,940,1.4893617021276597,327274411,0.0310617,0.00026553,0.00048308,0.00028722,66
Montana,US,0,0,0,0,48.22773388,-112.22527029999999,2020-03-27,0,0,0,110,0.9090909090909091,327274411,0.0310617,0.00026553,0.00048308,0.00003361,66
Mississippi,US,4,0,0,0,34.226046000000004,-89.03636807,2020-03-27,4,0,0,587,1.362862010221465,327274411,0.0310617,0.00026553,0.00048308,0.00017936,66
Oklahoma,US,2,0,0,0,34.72959848,-96.68337199,2020-03-27,-2,0,0,330,2.4242424242424243,327274411,0.0310617,0.00026553,0.00048308,0.00010083,66
Arkansas,US,1,0,0,0,35.44871474,-93.03212219,2020-03-27,-1,0,0,384,0.78125,327274411,0.0310617,0.00026553,0.00048308,0.00011733,66
Illinois,US,0,0,0,0,37.41391284,-88.56152109,2020-03-27,-1,0,0,3058,1.1118378024852846,327274411,0.0310617,0.00026553,0.00048308,0.00093438,66
Minnesota,US,0,0,0,0,45.58606667,-95.44451209,2020-03-27,0,0,0,400,1,327274411,0.0310617,0.00026553,0.00048308,0.00012222,66
Virginia,US,1,0,0,0,37.14259351,-76.35798148,2020-03-27,1,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Ohio,US,13,0,0,0,41.16793482,-81.19735782,2020-03-27,12,0,0,1156,1.6435986159169549,327274411,0.0310617,0.00026553,0.00048308,0.00035322,66
Wisconsin,US,1,0,0,0,44.47558711,-89.50152965,2020-03-27,-12,0,0,940,1.4893617021276597,327274411,0.0310617,0.00026553,0.00048308,0.00028722,66
Indiana,US,6,0,0,0,41.45986947,-87.06848888,2020-03-27,5,0,0,1004,2.49003984063745,327274411,0.0310617,0.00026553,0.00048308,0.00030678,66
Virginia,US,3,0,0,0,36.85914825,-76.35971629,2020-03-27,-3,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Indiana,US,1,0,0,0,38.02097333,-87.86480429,2020-03-27,-2,0,0,1004,2.49003984063745,327274411,0.0310617,0.00026553,0.00048308,0.00030678,66
Kansas,US,1,0,0,0,39.37925655,-96.34564657,2020-03-27,0,0,0,210,1.9047619047619049,327274411,0.0310617,0.00026553,0.00048308,0.00006417,66
Oklahoma,US,2,0,0,0,35.20614018,-96.94923008,2020-03-27,1,0,0,330,2.4242424242424243,327274411,0.0310617,0.00026553,0.00048308,0.00010083,66
Iowa,US,3,0,0,0,41.33640314,-95.53907776,2020-03-27,1,0,0,238,1.2605042016806722,327274411,0.0310617,0.00026553,0.00048308,0.00007272,66
Pennsylvania,US,1,0,0,0,41.74471626,-77.89559864,2020-03-27,-2,0,0,2367,0.9294465568229826,327274411,0.0310617,0.00026553,0.00048308,0.00072325,66
South Dakota,US,0,0,0,0,45.06583079,-99.95498503,2020-03-27,-1,0,0,59,1.694915254237288,327274411,0.0310617,0.00026553,0.00048308,0.00001803,66
Texas,US,3,0,0,0,35.40133773,-101.893964,2020-03-27,3,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Montana,US,0,0,0,0,45.39617714,-105.636738,2020-03-27,-3,0,0,110,0.9090909090909091,327274411,0.0310617,0.00026553,0.00048308,0.00003361,66
Kentucky,US,0,0,0,0,37.83218794,-83.82553961,2020-03-27,0,0,0,308,2.272727272727273,327274411,0.0310617,0.00026553,0.00048308,0.00009411,66
Montana,US,0,0,0,0,46.85538891,-112.93591640000001,2020-03-27,0,0,0,110,0.9090909090909091,327274411,0.0310617,0.00026553,0.00048308,0.00003361,66
Idaho,US,0,0,0,0,42.69254894,-112.83957420000002,2020-03-27,0,0,0,208,1.4423076923076923,327274411,0.0310617,0.00026553,0.00048308,0.00006356,66
Iowa,US,4,1,0,0,41.68625425,-92.53155731,2020-03-27,4,0,1,238,1.2605042016806722,327274411,0.0310617,0.00026553,0.00048308,0.00007272,66
Virginia,US,0,0,0,0,37.55016038,-77.91267882,2020-03-27,-4,0,-1,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Arkansas,US,0,0,0,0,34.83624419,-91.55162157,2020-03-27,0,0,0,384,0.78125,327274411,0.0310617,0.00026553,0.00048308,0.00011733,66
Montana,US,0,0,0,0,46.86048047,-105.379384,2020-03-27,0,0,0,110,0.9090909090909091,327274411,0.0310617,0.00026553,0.00048308,0.00003361,66
Kansas,US,0,0,0,0,37.64780729,-98.73922153,2020-03-27,0,0,0,210,1.9047619047619049,327274411,0.0310617,0.00026553,0.00048308,0.00006417,66
Ohio,US,0,0,0,0,39.7420247,-84.64787018,2020-03-27,0,0,0,1156,1.6435986159169549,327274411,0.0310617,0.00026553,0.00048308,0.00035322,66
Mississippi,US,1,0,0,0,34.61810501,-88.51986294,2020-03-27,1,0,0,587,1.362862010221465,327274411,0.0310617,0.00026553,0.00048308,0.00017936,66
Texas,US,0,0,0,0,29.99954402,-104.24080790000001,2020-03-27,-1,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Michigan,US,0,0,0,0,45.34018577,-83.91498656,2020-03-27,0,0,0,3726,2.4691358024691357,327274411,0.0310617,0.00026553,0.00048308,0.00113849,66
West Virginia,US,1,0,0,0,39.46770987,-79.66712803,2020-03-27,1,0,0,76,0,327274411,0.0310617,0.00026553,0.00048308,0.00002322,66
Wisconsin,US,0,0,0,0,45.68051754,-90.36098879999999,2020-03-27,-1,0,0,940,1.4893617021276597,327274411,0.0310617,0.00026553,0.00048308,0.00028722,66
Virginia,US,2,0,0,0,37.22554789,-78.43597949,2020-03-27,2,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Virginia,US,2,0,0,0,37.18497668,-77.22922187,2020-03-27,0,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Maryland,US,148,2,0,0,38.83070039,-76.8496441,2020-03-27,146,0,2,780,0.641025641025641,327274411,0.0310617,0.00026553,0.00048308,0.00023833,66
Virginia,US,44,0,0,0,38.70916224,-77.48713689,2020-03-27,-104,0,-2,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Alaska,US,0,0,0,0,55.76261984,-133.0511621,2020-03-27,-44,0,0,59,1.694915254237288,327274411,0.0310617,0.00026553,0.00048308,0.00001803,66
Rhode Island,US,91,0,0,0,41.87064746,-71.57753536,2020-03-27,91,0,0,203,0,327274411,0.0310617,0.00026553,0.00048308,0.00006203,66
Colorado,US,0,0,0,0,37.95544985,-102.3926052,2020-03-27,-91,0,0,1460,1.8493150684931507,327274411,0.0310617,0.00026553,0.00048308,0.00044611,66
Colorado,US,3,0,0,0,38.17359144,-104.5127437,2020-03-27,3,0,0,1460,1.8493150684931507,327274411,0.0310617,0.00026553,0.00048308,0.00044611,66
Arkansas,US,88,0,0,0,34.77054088,-92.31355101,2020-03-27,85,0,0,384,0.78125,327274411,0.0310617,0.00026553,0.00048308,0.00011733,66
Georgia,US,1,0,0,0,32.23334561,-83.47549959999998,2020-03-27,-87,0,0,2064,3.10077519379845,327274411,0.0310617,0.00026553,0.00048308,0.00063066,66
Illinois,US,0,0,0,0,37.22631423,-89.13085001,2020-03-27,-1,0,0,3058,1.1118378024852846,327274411,0.0310617,0.00026553,0.00048308,0.00093438,66
Indiana,US,0,0,0,0,41.04166107,-86.69890683,2020-03-27,0,0,0,1004,2.49003984063745,327274411,0.0310617,0.00026553,0.00048308,0.00030678,66
Kentucky,US,3,0,0,0,37.10466131,-84.57629079,2020-03-27,3,0,0,308,2.272727272727273,327274411,0.0310617,0.00026553,0.00048308,0.00009411,66
Missouri,US,4,0,0,0,37.82462075,-92.20783203,2020-03-27,1,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
Virginia,US,0,0,0,0,37.06474963,-80.71229738,2020-03-27,-4,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Oklahoma,US,0,0,0,0,34.41635232,-95.37603505,2020-03-27,0,0,0,330,2.4242424242424243,327274411,0.0310617,0.00026553,0.00048308,0.00010083,66
Florida,US,12,0,0,0,29.60779729,-81.74230285,2020-03-27,12,0,0,2935,1.192504258943782,327274411,0.0310617,0.00026553,0.00048308,0.00089680,66
Georgia,US,0,0,0,0,33.32056115,-83.37552891,2020-03-27,-12,0,0,2064,3.10077519379845,327274411,0.0310617,0.00026553,0.00048308,0.00063066,66
Illinois,US,0,0,0,0,41.2013541,-89.2869272,2020-03-27,0,0,0,3058,1.1118378024852846,327274411,0.0310617,0.00026553,0.00048308,0.00093438,66
Indiana,US,2,1,0,0,39.66437981,-86.84517605,2020-03-27,2,0,1,1004,2.49003984063745,327274411,0.0310617,0.00026553,0.00048308,0.00030678,66
Missouri,US,0,0,0,0,40.47942497,-93.02042674,2020-03-27,-2,0,-1,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
New York,US,111,0,0,0,41.42630093,-73.74965532,2020-03-27,111,0,0,45403,1.160716252230029,327274411,0.0310617,0.00026553,0.00048308,0.01387307,66
Ohio,US,0,0,0,0,41.02094889,-84.1336111,2020-03-27,-111,0,0,1156,1.6435986159169549,327274411,0.0310617,0.00026553,0.00048308,0.00035322,66
Tennessee,US,13,0,0,0,36.14005459,-85.50646123,2020-03-27,13,0,0,1324,0.4531722054380665,327274411,0.0310617,0.00026553,0.00048308,0.00040455,66
West Virginia,US,2,0,0,0,38.50782345,-81.9082131,2020-03-27,-11,0,0,76,0,327274411,0.0310617,0.00026553,0.00048308,0.00002322,66
New Mexico,US,0,0,0,0,35.10403332,-103.54817270000001,2020-03-27,-2,0,0,137,0.7299270072992701,327274411,0.0310617,0.00026553,0.00048308,0.00004186,66
Maryland,US,2,0,0,0,39.06198912,-76.03530977,2020-03-27,2,0,0,780,0.641025641025641,327274411,0.0310617,0.00026553,0.00048308,0.00023833,66
New York,US,0,0,0,0,40.71088124,-73.81684712,2020-03-27,-2,0,0,45403,1.160716252230029,327274411,0.0310617,0.00026553,0.00048308,0.01387307,66
Georgia,US,0,0,0,0,31.86728114,-85.01773177,2020-03-27,0,0,0,2064,3.10077519379845,327274411,0.0310617,0.00026553,0.00048308,0.00063066,66
Mississippi,US,3,0,0,0,34.25157572,-90.28908,2020-03-27,3,0,0,587,1.362862010221465,327274411,0.0310617,0.00026553,0.00048308,0.00017936,66
Georgia,US,0,0,0,0,34.88389445,-83.40304637,2020-03-27,-3,0,0,2064,3.10077519379845,327274411,0.0310617,0.00026553,0.00048308,0.00063066,66
Wisconsin,US,9,0,0,0,42.74753117,-88.05941254,2020-03-27,9,0,0,940,1.4893617021276597,327274411,0.0310617,0.00026553,0.00048308,0.00028722,66
Virginia,US,1,0,0,0,37.12222899,-80.56027320000003,2020-03-27,-8,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Texas,US,0,0,0,0,32.87109387,-95.79232691,2020-03-27,-1,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
West Virginia,US,2,0,0,0,37.76936795,-81.2456041,2020-03-27,2,0,0,76,0,327274411,0.0310617,0.00026553,0.00048308,0.00002322,66
Missouri,US,1,0,0,0,39.52817427,-91.51838643,2020-03-27,-1,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
Minnesota,US,34,2,0,0,45.01625271,-93.09872295,2020-03-27,33,0,2,400,1,327274411,0.0310617,0.00026553,0.00048308,0.00012222,66
North Dakota,US,3,0,0,0,48.26886249,-98.72223879,2020-03-27,-31,0,-2,69,1.4492753623188406,327274411,0.0310617,0.00026553,0.00048308,0.00002108,66
Texas,US,3,0,0,0,34.96585996,-101.8971322,2020-03-27,0,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Alabama,US,1,0,0,0,33.29526734,-85.45708831,2020-03-27,-2,0,0,591,0.676818950930626,327274411,0.0310617,0.00026553,0.00048308,0.00018058,66
Arkansas,US,1,0,0,0,36.3415714,-91.02455531,2020-03-27,0,0,0,384,0.78125,327274411,0.0310617,0.00026553,0.00048308,0.00011733,66
